event_id,ticker,av_pre_m10_m2,av_0_1,av_0_5,av_0_10,av_0_20
AIT-2023-05-002,SHOP,-0.39102762502065525,-0.6253627524857379,-1.2035043529266038,-1.0064416610857245,-0.9375704859497773
AIT-2023-05-002,MSTR,1.100226609654101,1.8814783951650937,0.81487494158474,0.4637255030581289,0.5677512743526381
AIT-2023-05-002,SNPS,-0.7958849626328184,-0.9828532204142676,-0.26489548785152667,0.19238263434869704,0.7496722872987234
AIT-2023-05-002,TXN,0.2732824123020011,-0.9188586001473071,-0.9845498669690868,-0.5583957791842052,-0.2274646730516235
AIT-2023-05-002,TRI,0.5119722600192892,-0.07517743403185279,0.11578484194809731,-0.021040447763004774,-0.10548841692488997
AIT-2023-05-002,WDC,-0.7648017092406252,-0.10065124378224714,0.274682496363767,-0.04136114934489426,-0.08595735391202744
AIT-2023-05-002,WDAY,-0.7203248843316197,-0.46097412030467133,-0.41903412626876047,-0.43174392056293326,0.2001045236055883
AIT-2023-05-002,ZS,0.9986092869344981,1.6123001619074078,0.7353976006854016,0.5468493006139407,0.7599536124342607
AIT-2023-07-001,ADBE,0.16857670352058715,-0.3186709629613578,-0.16500513834137662,-0.47465785260434196,-0.744185729636369
AIT-2023-07-001,AMD,0.015509869487855857,-0.1876987486659196,0.482486263358489,0.35217279392827794,-0.049810102025251775
AIT-2023-07-001,GOOGL,0.2400061976711155,1.4044294324179507,0.15849791448683434,-0.3735987176257057,-0.6092152547232368
AIT-2023-07-001,GOOG,-0.09838157190446378,1.2960207680515519,0.0899145245646731,-0.5220162269647829,-0.7485843399456655
